"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/11/2017","AQS","420030064","3","23.9","ug/m3 LC","76","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/12/2017","AQS","420030064","3","12.7","ug/m3 LC","52","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/13/2017","AQS","420030064","3","8.4","ug/m3 LC","35","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/14/2017","AQS","420030064","3","16.3","ug/m3 LC","60","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/15/2017","AQS","420030064","3","6","ug/m3 LC","25","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/16/2017","AQS","420030064","3","7.9","ug/m3 LC","33","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/17/2017","AQS","420030064","3","27.4","ug/m3 LC","83","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/18/2017","AQS","420030064","3","27","ug/m3 LC","82","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/19/2017","AQS","420030064","3","16.9","ug/m3 LC","61","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/20/2017","AQS","420030064","3","31.1","ug/m3 LC","91","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/21/2017","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/22/2017","AQS","420030064","3","27.7","ug/m3 LC","84","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/23/2017","AQS","420030064","3","17.8","ug/m3 LC","63","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/24/2017","AQS","420030064","3","16.2","ug/m3 LC","60","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/25/2017","AQS","420030064","3","7.4","ug/m3 LC","31","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/26/2017","AQS","420030064","3","8.6","ug/m3 LC","36","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/27/2017","AQS","420030064","3","19.6","ug/m3 LC","67","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"02/28/2017","AQS","420030064","3","15.4","ug/m3 LC","58","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/01/2017","AQS","420030064","3","8.5","ug/m3 LC","35","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/02/2017","AQS","420030064","3","2.5","ug/m3 LC","10","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/03/2017","AQS","420030064","3","2.8","ug/m3 LC","12","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/04/2017","AQS","420030064","3","2.7","ug/m3 LC","11","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/05/2017","AQS","420030064","3","2.8","ug/m3 LC","12","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/06/2017","AQS","420030064","3","15.5","ug/m3 LC","58","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/07/2017","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/08/2017","AQS","420030064","3","1.3","ug/m3 LC","5","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/09/2017","AQS","420030064","3","2.3","ug/m3 LC","10","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/10/2017","AQS","420030064","3","2.7","ug/m3 LC","11","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/11/2017","AQS","420030064","3","2.8","ug/m3 LC","12","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/12/2017","AQS","420030064","3","5.8","ug/m3 LC","24","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/13/2017","AQS","420030064","3","4.1","ug/m3 LC","17","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/14/2017","AQS","420030064","3","4.7","ug/m3 LC","20","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/15/2017","AQS","420030064","3","3.4","ug/m3 LC","14","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/16/2017","AQS","420030064","3","6.2","ug/m3 LC","26","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/17/2017","AQS","420030064","3","17.4","ug/m3 LC","62","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/18/2017","AQS","420030064","3","10.3","ug/m3 LC","43","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/19/2017","AQS","420030064","3","6.6","ug/m3 LC","28","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/20/2017","AQS","420030064","3","8","ug/m3 LC","33","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/21/2017","AQS","420030064","3","7.9","ug/m3 LC","33","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/22/2017","AQS","420030064","3","3","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/23/2017","AQS","420030064","3","3.9","ug/m3 LC","16","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/24/2017","AQS","420030064","3","19.8","ug/m3 LC","67","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/25/2017","AQS","420030064","3","22.6","ug/m3 LC","73","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/26/2017","AQS","420030064","3","10.2","ug/m3 LC","43","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/27/2017","AQS","420030064","3","5.7","ug/m3 LC","24","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/28/2017","AQS","420030064","3","10.2","ug/m3 LC","43","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/29/2017","AQS","420030064","3","2.4","ug/m3 LC","10","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/30/2017","AQS","420030064","3","3","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"03/31/2017","AQS","420030064","3","3.2","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/01/2017","AQS","420030064","3","3.2","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/02/2017","AQS","420030064","3","6.6","ug/m3 LC","28","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/04/2017","AQS","420030064","3","3.6","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/05/2017","AQS","420030064","3","0.6","ug/m3 LC","3","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/06/2017","AQS","420030064","3","1.6","ug/m3 LC","7","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/07/2017","AQS","420030064","3","2.3","ug/m3 LC","10","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/08/2017","AQS","420030064","3","11.3","ug/m3 LC","47","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/09/2017","AQS","420030064","3","21.7","ug/m3 LC","71","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/10/2017","AQS","420030064","3","21.7","ug/m3 LC","71","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/11/2017","AQS","420030064","3","21.5","ug/m3 LC","71","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/12/2017","AQS","420030064","3","4.9","ug/m3 LC","20","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/13/2017","AQS","420030064","3","5.2","ug/m3 LC","22","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/14/2017","AQS","420030064","3","9.1","ug/m3 LC","38","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/15/2017","AQS","420030064","3","26.9","ug/m3 LC","82","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/16/2017","AQS","420030064","3","10.2","ug/m3 LC","43","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/17/2017","AQS","420030064","3","3","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/18/2017","AQS","420030064","3","2.3","ug/m3 LC","10","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/19/2017","AQS","420030064","3","7.1","ug/m3 LC","30","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/20/2017","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/21/2017","AQS","420030064","3","6","ug/m3 LC","25","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/22/2017","AQS","420030064","3","2","ug/m3 LC","8","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/23/2017","AQS","420030064","3","2","ug/m3 LC","8","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/24/2017","AQS","420030064","3","3.1","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/25/2017","AQS","420030064","3","2.2","ug/m3 LC","9","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/26/2017","AQS","420030064","3","6.5","ug/m3 LC","27","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/27/2017","AQS","420030064","3","12.5","ug/m3 LC","52","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/28/2017","AQS","420030064","3","10","ug/m3 LC","42","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/29/2017","AQS","420030064","3","7.9","ug/m3 LC","33","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"04/30/2017","AQS","420030064","3","13.5","ug/m3 LC","54","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/01/2017","AQS","420030064","3","9.5","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/02/2017","AQS","420030064","3","2","ug/m3 LC","8","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/03/2017","AQS","420030064","3","3","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/04/2017","AQS","420030064","3","3.7","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/05/2017","AQS","420030064","3","1.6","ug/m3 LC","7","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/06/2017","AQS","420030064","3","2","ug/m3 LC","8","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/07/2017","AQS","420030064","3","3.2","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/08/2017","AQS","420030064","3","3.7","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/09/2017","AQS","420030064","3","18.5","ug/m3 LC","64","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/10/2017","AQS","420030064","3","14.9","ug/m3 LC","57","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/11/2017","AQS","420030064","3","5.9","ug/m3 LC","25","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/12/2017","AQS","420030064","3","3.2","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/13/2017","AQS","420030064","3","9.1","ug/m3 LC","38","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/14/2017","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/15/2017","AQS","420030064","3","3.5","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/16/2017","AQS","420030064","3","32.6","ug/m3 LC","94","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/17/2017","AQS","420030064","3","28.4","ug/m3 LC","85","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/18/2017","AQS","420030064","3","23","ug/m3 LC","74","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/19/2017","AQS","420030064","3","13.1","ug/m3 LC","53","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/20/2017","AQS","420030064","3","7","ug/m3 LC","29","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/21/2017","AQS","420030064","3","5.1","ug/m3 LC","21","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/22/2017","AQS","420030064","3","6.4","ug/m3 LC","27","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/23/2017","AQS","420030064","3","7.2","ug/m3 LC","30","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/24/2017","AQS","420030064","3","3","ug/m3 LC","13","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/25/2017","AQS","420030064","3","2.9","ug/m3 LC","12","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/26/2017","AQS","420030064","3","4.6","ug/m3 LC","19","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/27/2017","AQS","420030064","3","13.8","ug/m3 LC","55","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/28/2017","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/29/2017","AQS","420030064","3","6.9","ug/m3 LC","29","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/30/2017","AQS","420030064","3","10.8","ug/m3 LC","45","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/31/2017","AQS","420030064","3","9.5","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/01/2017","AQS","420030064","3","9.1","ug/m3 LC","38","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/02/2017","AQS","420030064","3","16.7","ug/m3 LC","61","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/03/2017","AQS","420030064","3","19.4","ug/m3 LC","66","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/04/2017","AQS","420030064","3","19","ug/m3 LC","66","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/05/2017","AQS","420030064","3","10.2","ug/m3 LC","43","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
