"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/25/2018","AQS","420030064","3","30.7","ug/m3 LC","90","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/26/2018","AQS","420030064","3","21.2","ug/m3 LC","70","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/27/2018","AQS","420030064","3","14.5","ug/m3 LC","56","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/28/2018","AQS","420030064","3","24.2","ug/m3 LC","76","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/29/2018","AQS","420030064","3","14","ug/m3 LC","55","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/30/2018","AQS","420030064","3","6.7","ug/m3 LC","28","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"05/31/2018","AQS","420030064","3","11.6","ug/m3 LC","48","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/01/2018","AQS","420030064","3","10.1","ug/m3 LC","42","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/02/2018","AQS","420030064","3","8.3","ug/m3 LC","35","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/03/2018","AQS","420030064","3","13.9","ug/m3 LC","55","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/04/2018","AQS","420030064","3","7.1","ug/m3 LC","30","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/05/2018","AQS","420030064","3","18","ug/m3 LC","63","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/06/2018","AQS","420030064","3","7.4","ug/m3 LC","31","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/07/2018","AQS","420030064","3","23.6","ug/m3 LC","75","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/08/2018","AQS","420030064","3","26.7","ug/m3 LC","82","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/09/2018","AQS","420030064","3","16.5","ug/m3 LC","60","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/11/2018","AQS","420030064","3","1.1","ug/m3 LC","5","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/12/2018","AQS","420030064","3","2.6","ug/m3 LC","11","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/13/2018","AQS","420030064","3","13.4","ug/m3 LC","54","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/14/2018","AQS","420030064","3","13.1","ug/m3 LC","53","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/15/2018","AQS","420030064","3","32.1","ug/m3 LC","93","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/16/2018","AQS","420030064","3","30.4","ug/m3 LC","89","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/17/2018","AQS","420030064","3","18.7","ug/m3 LC","65","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/18/2018","AQS","420030064","3","21.5","ug/m3 LC","71","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/19/2018","AQS","420030064","3","6.8","ug/m3 LC","28","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/20/2018","AQS","420030064","3","9.5","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/21/2018","AQS","420030064","3","6.6","ug/m3 LC","28","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/22/2018","AQS","420030064","3","5.4","ug/m3 LC","23","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/23/2018","AQS","420030064","3","7.9","ug/m3 LC","33","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/24/2018","AQS","420030064","3","8.6","ug/m3 LC","36","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/25/2018","AQS","420030064","3","4.5","ug/m3 LC","19","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/26/2018","AQS","420030064","3","6.3","ug/m3 LC","26","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/27/2018","AQS","420030064","3","11","ug/m3 LC","46","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/28/2018","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/29/2018","AQS","420030064","3","30.3","ug/m3 LC","89","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"06/30/2018","AQS","420030064","3","27.2","ug/m3 LC","83","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/01/2018","AQS","420030064","3","22","ug/m3 LC","72","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/02/2018","AQS","420030064","3","15.7","ug/m3 LC","59","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/03/2018","AQS","420030064","3","6.1","ug/m3 LC","25","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/04/2018","AQS","420030064","3","15.2","ug/m3 LC","58","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/05/2018","AQS","420030064","3","13.5","ug/m3 LC","54","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/06/2018","AQS","420030064","3","7.7","ug/m3 LC","32","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/07/2018","AQS","420030064","3","2.7","ug/m3 LC","11","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/08/2018","AQS","420030064","3","8.9","ug/m3 LC","37","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/09/2018","AQS","420030064","3","23.3","ug/m3 LC","75","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/10/2018","AQS","420030064","3","20.6","ug/m3 LC","69","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/11/2018","AQS","420030064","3","9","ug/m3 LC","38","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/12/2018","AQS","420030064","3","7","ug/m3 LC","29","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/13/2018","AQS","420030064","3","11.9","ug/m3 LC","50","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/14/2018","AQS","420030064","3","21","ug/m3 LC","70","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/15/2018","AQS","420030064","3","26.8","ug/m3 LC","82","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/16/2018","AQS","420030064","3","16.6","ug/m3 LC","60","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/17/2018","AQS","420030064","3","9.6","ug/m3 LC","40","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/18/2018","AQS","420030064","3","7","ug/m3 LC","29","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/19/2018","AQS","420030064","3","10.3","ug/m3 LC","43","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/20/2018","AQS","420030064","3","8.2","ug/m3 LC","34","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/21/2018","AQS","420030064","3","6.8","ug/m3 LC","28","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/22/2018","AQS","420030064","3","9","ug/m3 LC","38","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/23/2018","AQS","420030064","3","6.1","ug/m3 LC","25","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/24/2018","AQS","420030064","3","4.1","ug/m3 LC","17","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/25/2018","AQS","420030064","3","7.6","ug/m3 LC","32","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/26/2018","AQS","420030064","3","13.7","ug/m3 LC","54","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/27/2018","AQS","420030064","3","10.1","ug/m3 LC","42","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/28/2018","AQS","420030064","3","8","ug/m3 LC","33","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/29/2018","AQS","420030064","3","18.1","ug/m3 LC","64","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/30/2018","AQS","420030064","3","8.3","ug/m3 LC","35","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"07/31/2018","AQS","420030064","3","7.7","ug/m3 LC","32","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/01/2018","AQS","420030064","3","13.9","ug/m3 LC","55","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/02/2018","AQS","420030064","3","10","ug/m3 LC","42","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/03/2018","AQS","420030064","3","9.8","ug/m3 LC","41","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/04/2018","AQS","420030064","3","18","ug/m3 LC","63","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/05/2018","AQS","420030064","3","21.7","ug/m3 LC","71","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/06/2018","AQS","420030064","3","19.5","ug/m3 LC","67","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/07/2018","AQS","420030064","3","12","ug/m3 LC","50","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/08/2018","AQS","420030064","3","12.6","ug/m3 LC","52","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/09/2018","AQS","420030064","3","9.7","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/10/2018","AQS","420030064","3","15.8","ug/m3 LC","59","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/11/2018","AQS","420030064","3","9.3","ug/m3 LC","39","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/12/2018","AQS","420030064","3","9.5","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/13/2018","AQS","420030064","3","11.7","ug/m3 LC","49","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/14/2018","AQS","420030064","3","13.2","ug/m3 LC","53","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/15/2018","AQS","420030064","3","23.6","ug/m3 LC","75","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/16/2018","AQS","420030064","3","20.7","ug/m3 LC","69","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/17/2018","AQS","420030064","3","15.8","ug/m3 LC","59","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/18/2018","AQS","420030064","3","8.4","ug/m3 LC","35","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/19/2018","AQS","420030064","3","6.5","ug/m3 LC","27","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/20/2018","AQS","420030064","3","6","ug/m3 LC","25","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/21/2018","AQS","420030064","3","9.4","ug/m3 LC","39","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/22/2018","AQS","420030064","3","11.6","ug/m3 LC","48","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/23/2018","AQS","420030064","3","17.5","ug/m3 LC","62","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/24/2018","AQS","420030064","3","13.6","ug/m3 LC","54","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/25/2018","AQS","420030064","3","9.7","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/26/2018","AQS","420030064","3","22.5","ug/m3 LC","73","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/27/2018","AQS","420030064","3","21.7","ug/m3 LC","71","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/28/2018","AQS","420030064","3","17.6","ug/m3 LC","63","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/29/2018","AQS","420030064","3","16.6","ug/m3 LC","60","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/30/2018","AQS","420030064","3","6.5","ug/m3 LC","27","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"08/31/2018","AQS","420030064","3","17.7","ug/m3 LC","63","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/01/2018","AQS","420030064","3","8.7","ug/m3 LC","36","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/02/2018","AQS","420030064","3","12.7","ug/m3 LC","52","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/03/2018","AQS","420030064","3","26.2","ug/m3 LC","81","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/04/2018","AQS","420030064","3","11.5","ug/m3 LC","48","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/05/2018","AQS","420030064","3","20.9","ug/m3 LC","70","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/06/2018","AQS","420030064","3","17.2","ug/m3 LC","62","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/07/2018","AQS","420030064","3","9.9","ug/m3 LC","41","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/08/2018","AQS","420030064","3","3.8","ug/m3 LC","16","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/09/2018","AQS","420030064","3","1.5","ug/m3 LC","6","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/10/2018","AQS","420030064","3","0.7","ug/m3 LC","3","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/11/2018","AQS","420030064","3","3.8","ug/m3 LC","16","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/12/2018","AQS","420030064","3","3.7","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/13/2018","AQS","420030064","3","6.4","ug/m3 LC","27","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/14/2018","AQS","420030064","3","3.7","ug/m3 LC","15","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/15/2018","AQS","420030064","3","10.6","ug/m3 LC","44","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/16/2018","AQS","420030064","3","8.7","ug/m3 LC","36","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/17/2018","AQS","420030064","3","2.7","ug/m3 LC","11","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/18/2018","AQS","420030064","3","9.7","ug/m3 LC","40","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/19/2018","AQS","420030064","3","14.5","ug/m3 LC","56","Liberty","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
"09/20/2018","AQS","420030064","3","12.3","ug/m3 LC","51","Liberty","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.3237675516937","-79.8680624013838"
